@relation tweeters

@attribute firstperson	numeric
@attribute secondperson	numeric
@attribute thirdperson	numeric
@attribute conjunctions	numeric
@attribute pasttense	numeric
@attribute futuretense	numeric
@attribute commas	numeric
@attribute colonssemis	numeric
@attribute dashes	numeric
@attribute parentheses	numeric
@attribute ellipses	numeric
@attribute commonnouns	numeric
@attribute propernouns	numeric
@attribute averbs	numeric
@attribute wh-words	numeric
@attribute modernslang	numeric
@attribute all-caps	numeric
@attribute avg-sent-len	numeric
@attribute avg-token-len	numeric
@attribute sentencecount	numeric
@attribute class	{britneyspears,bieberpunc,katyperry,ladygaga,rihanna,taylorswift13}

@data
0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 6, 0, 1, 0, 0, 0, 9.500, 3.684, 2, katyperry
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 7.000, 4.429, 1, katyperry
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3.000, 6.333, 1, katyperry
4, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 9, 0, 1, 0, 0, 3, 16.500, 3.455, 2, katyperry
0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 8.000, 5.000, 1, katyperry
0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 2, 7.500, 6.000, 2, katyperry
1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 8, 0, 0, 2, 0, 3, 9.000, 3.407, 3, katyperry
2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 15.000, 3.600, 1, katyperry
2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 11, 1, 0, 0, 0, 8, 6.500, 4.000, 4, katyperry
2, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 10.500, 3.429, 2, katyperry
0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 1, 0, 0, 0, 1, 5.500, 3.909, 2, katyperry
2, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 14.000, 3.571, 1, katyperry
2, 0, 2, 0, 1, 1, 3, 0, 0, 0, 0, 9, 0, 1, 0, 0, 11, 15.000, 3.800, 2, katyperry
2, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 12.000, 3.500, 1, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 10.000, 3.300, 1, katyperry
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 4.000, 4.125, 2, katyperry
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 6, 1, 2, 0, 0, 7, 7.667, 3.870, 3, katyperry
1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 8.500, 3.235, 2, katyperry
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 3, 2.667, 6.250, 3, katyperry
2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 2, 0, 0, 1, 17.000, 4.059, 1, katyperry
2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 1, 0, 1, 0, 10, 4.800, 3.292, 5, katyperry
0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 2, 0, 0, 5, 7.000, 4.071, 4, katyperry
1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 5, 7.000, 3.571, 1, katyperry
1, 1, 0, 0, 1, 0, 2, 1, 0, 0, 0, 9, 2, 0, 0, 0, 1, 6.500, 3.500, 4, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.000, 4.500, 1, katyperry
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 7.000, 3.714, 1, katyperry
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 1, 2, 7.000, 3.667, 3, katyperry
1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 2, 1, 0, 0, 0, 18.000, 4.389, 1, katyperry
2, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 6.667, 3.050, 3, katyperry
3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 1, 0, 0, 0, 1, 13.500, 3.407, 2, katyperry
3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 6, 0, 3, 0, 1, 5, 14.500, 3.897, 2, katyperry
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 5.500, 3.273, 2, katyperry
1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 5, 2, 0, 1, 0, 4, 10.000, 4.250, 2, katyperry
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 6, 0, 0, 1, 0, 1, 7.500, 4.467, 2, katyperry
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 12.000, 3.750, 1, katyperry
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 0, 0, 0, 0, 5, 3.500, 4.214, 4, katyperry
3, 2, 0, 1, 3, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 1, 2, 8.000, 3.281, 4, katyperry
1, 0, 1, 1, 0, 0, 1, 3, 0, 1, 0, 9, 1, 1, 0, 0, 5, 7.500, 3.233, 4, katyperry
2, 0, 1, 2, 0, 0, 3, 0, 0, 0, 0, 10, 0, 0, 0, 0, 4, 10.000, 3.600, 3, katyperry
1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 6, 0, 1, 1, 0, 3, 18.000, 4.500, 1, katyperry
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 7, 0, 4, 0, 0, 2, 6.667, 4.450, 3, katyperry
3, 0, 0, 1, 0, 2, 1, 0, 0, 0, 0, 7, 4, 0, 0, 0, 5, 11.000, 3.424, 3, katyperry
0, 0, 0, 2, 2, 0, 1, 1, 0, 0, 0, 9, 0, 0, 0, 0, 1, 9.667, 3.931, 3, katyperry
2, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 1, 8.000, 3.542, 3, katyperry
1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 1, 1, 12.000, 4.083, 1, katyperry
3, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 5.800, 3.759, 5, katyperry
0, 0, 0, 1, 2, 0, 2, 1, 1, 0, 0, 7, 5, 0, 0, 0, 6, 23.000, 4.304, 1, katyperry
1, 2, 2, 1, 2, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 2, 4, 10.000, 3.500, 3, katyperry
3, 0, 0, 1, 1, 1, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 2, 17.000, 3.882, 1, katyperry
2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 10.000, 3.500, 1, katyperry
2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 8, 0, 0, 1, 0, 5, 20.000, 4.050, 1, katyperry
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 2, 3.667, 5.727, 3, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2.500, 7.400, 2, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 10.000, 4.200, 1, katyperry
3, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 4, 1, 2, 0, 0, 4, 13.500, 3.741, 2, katyperry
0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 6, 0, 1, 0, 0, 7, 9.500, 4.211, 2, katyperry
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 3.000, 1.667, 1, katyperry
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 10, 0, 0, 0, 0, 2, 5.000, 5.000, 3, katyperry
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 7.000, 4.286, 1, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 2, 3.000, 3.667, 1, katyperry
0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 1, 6.000, 3.917, 2, katyperry
3, 3, 0, 0, 0, 0, 2, 2, 0, 0, 0, 9, 0, 0, 0, 0, 5, 14.500, 3.517, 2, katyperry
1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7.000, 2.857, 1, katyperry
0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 6, 2, 3, 0, 0, 2, 7.500, 3.467, 4, katyperry
0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 5, 4, 4, 0, 1, 3, 12.000, 4.208, 2, katyperry
0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1, 0, 0, 3, 4.750, 4.579, 4, katyperry
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 6.500, 3.538, 2, katyperry
1, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 8, 1, 3, 0, 2, 3, 5.600, 3.286, 5, katyperry
3, 2, 0, 2, 0, 1, 1, 1, 0, 0, 0, 4, 0, 3, 0, 2, 3, 6.600, 3.303, 5, katyperry
1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 8.000, 3.312, 2, katyperry
0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 9, 1, 0, 0, 0, 1, 12.500, 4.680, 2, katyperry
1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 3, 13.500, 3.111, 2, katyperry
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 11.000, 3.545, 1, katyperry
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1, 0, 0, 2, 5.333, 4.000, 3, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 6.000, 5.167, 1, katyperry
4, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 10, 0, 0, 0, 0, 3, 11.000, 3.394, 3, katyperry
0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 9, 1, 0, 0, 0, 2, 8.000, 4.125, 2, katyperry
1, 0, 2, 1, 2, 0, 0, 1, 0, 0, 0, 11, 1, 0, 0, 0, 4, 9.667, 3.931, 3, katyperry
1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 8, 1, 2, 0, 0, 8, 7.250, 3.276, 4, katyperry
0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 8, 1, 1, 1, 0, 4, 14.500, 3.690, 2, katyperry
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 8, 3.333, 4.200, 3, katyperry
0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 2, 0, 0, 0, 0, 5.500, 3.636, 2, katyperry
2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 7, 0, 1, 1, 2, 3, 10.667, 3.531, 3, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 3, 6.000, 4.000, 1, katyperry
1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 4, 0, 0, 0, 1, 7.333, 3.727, 3, katyperry
2, 1, 1, 1, 2, 0, 0, 1, 0, 0, 0, 5, 1, 1, 0, 1, 6, 5.500, 3.727, 4, katyperry
1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 3, 11.000, 4.455, 2, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 3, 5.000, 4.800, 1, katyperry
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 4.000, 7.250, 1, katyperry
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 2, 7.000, 3.714, 1, katyperry
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 3.000, 2.000, 1, katyperry
2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 7, 1, 6, 0, 2, 1, 10.667, 3.469, 3, katyperry
2, 1, 0, 1, 3, 0, 0, 2, 0, 0, 0, 8, 0, 2, 0, 2, 4, 11.000, 3.955, 2, katyperry
1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 5, 1, 1, 0, 0, 1, 5.333, 4.188, 3, katyperry
0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 6, 0, 0, 0, 0, 2, 8.500, 3.471, 2, katyperry
0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 12, 0, 2, 0, 0, 2, 11.000, 3.303, 3, katyperry
4, 1, 0, 2, 4, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 5, 7.500, 3.500, 4, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.000, 1.750, 2, katyperry
3, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 5, 5.750, 3.000, 4, katyperry
0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 2, 0, 6.000, 5.167, 1, katyperry
1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 9, 0, 4, 0, 0, 8, 8.750, 3.171, 4, katyperry
1, 2, 1, 2, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 2, 6, 8.000, 3.406, 4, katyperry
2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1, 0, 8, 6.000, 3.667, 4, katyperry
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 4.000, 2.250, 1, katyperry
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 0, 2, 7.000, 3.643, 2, katyperry
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 7.000, 3.286, 1, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 11.000, 3.273, 1, katyperry
0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 4, 12.000, 8.333, 1, katyperry
1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 1, 8.500, 4.471, 2, katyperry
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 3, 0, 0, 0, 1, 3.667, 3.364, 3, katyperry
2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 3, 6.333, 4.421, 3, katyperry
1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 2, 4.500, 2.333, 2, katyperry
0, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 9, 4, 0, 0, 0, 3, 27.000, 3.407, 1, katyperry
0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 5, 1, 1, 0, 0, 2, 4.250, 3.706, 4, katyperry
0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 5, 0, 0, 0, 0, 1, 8.500, 4.294, 2, katyperry
0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 6, 0, 1, 1, 0, 8, 4.667, 5.357, 3, katyperry
1, 3, 0, 1, 1, 0, 1, 0, 0, 0, 0, 6, 6, 4, 0, 3, 4, 16.500, 3.242, 2, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 8.000, 4.125, 1, katyperry
0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 4, 0, 1, 0, 1, 0, 8.500, 4.059, 2, katyperry
3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 2, 5.200, 4.538, 5, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 3.000, 6.667, 2, katyperry
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 9.000, 4.889, 1, katyperry
1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 9.000, 5.667, 1, katyperry
2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 1, 1, 0, 0, 14, 6.333, 4.158, 3, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2.000, 20.500, 1, katyperry
0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 5, 0, 1, 1, 1, 0, 9.000, 4.611, 2, katyperry
1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 1, 0, 0, 1, 9.000, 4.167, 2, katyperry
0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 5, 5.250, 4.048, 4, katyperry
3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 1, 1, 0, 2, 5.333, 3.750, 3, katyperry
1, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 10, 2, 2, 0, 0, 11, 9.333, 3.464, 3, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 3, 4.000, 5.500, 1, katyperry
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 1, 6.000, 4.833, 1, katyperry
3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 8, 1, 4, 0, 0, 10, 10.000, 3.800, 3, katyperry
0, 1, 0, 0, 1, 0, 3, 1, 0, 0, 0, 4, 1, 0, 0, 0, 1, 30.000, 3.133, 1, katyperry
0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 3.000, 5.833, 2, katyperry
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 5.000, 3.400, 2, katyperry
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 5, 4.333, 5.000, 3, katyperry
1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 3, 0, 2, 0, 1, 3, 7.667, 3.826, 3, katyperry
1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 10, 0, 1, 0, 0, 2, 24.000, 4.542, 1, katyperry
1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 1, 0, 7.000, 3.000, 3, katyperry
1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 6.000, 3.167, 1, katyperry
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 1, 1, 8.000, 3.417, 3, katyperry
2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 6, 1, 3, 0, 0, 25, 14.500, 3.966, 2, katyperry
1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 3, 8.500, 5.000, 2, katyperry
2, 0, 0, 1, 0, 0, 2, 1, 0, 1, 0, 7, 0, 4, 0, 0, 3, 34.000, 3.382, 1, katyperry
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 4.000, 5.500, 1, katyperry
1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 7.500, 3.733, 2, katyperry
3, 1, 0, 0, 2, 0, 2, 0, 0, 0, 0, 7, 0, 0, 0, 0, 3, 29.000, 3.621, 1, katyperry
0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 6, 2, 0, 0, 1, 0, 8.000, 4.562, 2, katyperry
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 2, 1, 0, 0, 1, 4.500, 3.778, 4, katyperry
0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 1, 3.500, 3.857, 2, katyperry
2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0, 1, 5.500, 3.636, 2, katyperry
1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 0, 2, 1, 0, 0, 8.500, 4.529, 2, katyperry
3, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 5, 8.000, 3.562, 4, katyperry
0, 1, 0, 1, 2, 0, 1, 2, 0, 1, 0, 5, 0, 1, 0, 0, 1, 11.000, 3.409, 2, katyperry
0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 0, 9.000, 4.000, 2, katyperry
2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 8, 1, 1, 0, 1, 6, 15.000, 3.700, 2, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2.000, 3.000, 1, katyperry
1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0, 9.000, 3.556, 1, katyperry
1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 8, 0, 2, 0, 0, 4, 12.500, 4.320, 2, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 6.000, 3.833, 2, katyperry
4, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 2, 0, 4, 10.333, 3.355, 3, katyperry
1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 1, 5.667, 5.353, 3, katyperry
0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 2, 0, 0, 0, 1, 8.000, 3.250, 3, katyperry
0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 4.400, 5.500, 5, katyperry
0, 1, 0, 0, 2, 1, 2, 1, 0, 0, 0, 4, 2, 1, 0, 0, 1, 13.000, 4.077, 2, katyperry
0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 7, 2, 0, 0, 0, 2, 10.000, 5.050, 2, katyperry
5, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 3, 7.500, 3.700, 4, katyperry
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 6.000, 3.750, 2, katyperry
0, 2, 0, 1, 1, 0, 1, 1, 0, 0, 0, 8, 1, 0, 0, 0, 3, 12.500, 3.880, 2, katyperry
3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 3, 0, 0, 0, 3, 8.000, 3.458, 3, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 4, 6.000, 6.000, 1, katyperry
2, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 6, 1, 1, 0, 0, 3, 7.333, 3.773, 3, katyperry
1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 4, 4, 0, 0, 0, 5, 6.667, 3.150, 3, katyperry
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 2, 0, 1, 5, 5.500, 3.318, 4, katyperry
1, 1, 1, 1, 1, 1, 3, 0, 0, 0, 0, 5, 2, 1, 0, 1, 4, 10.333, 3.677, 3, katyperry
3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 3, 9.000, 3.333, 3, katyperry
2, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 5, 1, 0, 0, 0, 2, 28.000, 4.143, 1, katyperry
2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 5, 7.667, 4.130, 3, katyperry
1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 1, 14.500, 3.517, 2, katyperry
0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3.000, 3.000, 1, katyperry
1, 2, 2, 0, 1, 0, 2, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 14.500, 3.103, 2, katyperry
2, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 5, 0, 1, 1, 0, 5, 8.667, 3.692, 3, katyperry
1, 1, 2, 0, 3, 0, 2, 0, 0, 0, 0, 4, 1, 1, 2, 1, 9, 5.833, 3.200, 6, katyperry
3, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 2, 1, 0, 2, 5, 9.000, 3.000, 4, katyperry
0, 4, 1, 1, 0, 1, 0, 0, 0, 0, 0, 3, 2, 1, 0, 2, 0, 8.000, 4.750, 3, katyperry
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1.000, 14.000, 1, katyperry
1, 0, 0, 2, 4, 0, 2, 0, 0, 0, 0, 10, 0, 2, 1, 0, 4, 16.500, 3.273, 2, katyperry
0, 1, 2, 0, 2, 1, 0, 0, 0, 0, 0, 5, 1, 3, 0, 1, 2, 7.250, 3.621, 4, katyperry
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 1, 4.250, 5.176, 4, katyperry
1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 4, 5.000, 4.900, 2, katyperry
1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 7, 4, 1, 0, 0, 3, 14.500, 3.828, 2, katyperry
3, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 8.000, 3.062, 2, katyperry
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 0, 5, 5.500, 4.409, 4, katyperry
0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 10.000, 3.400, 1, katyperry
2, 2, 1, 1, 1, 0, 2, 0, 0, 0, 0, 5, 1, 3, 0, 4, 6, 11.000, 3.394, 3, katyperry
1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 4, 1, 2, 1, 1, 11.500, 4.217, 2, katyperry
1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 10, 1, 1, 0, 0, 4, 14.500, 3.862, 2, katyperry
0, 2, 0, 0, 0, 0, 1, 2, 0, 1, 0, 7, 3, 0, 0, 1, 1, 5.000, 3.960, 5, katyperry
1, 1, 1, 0, 0, 1, 2, 1, 0, 0, 0, 2, 1, 0, 1, 0, 2, 11.000, 2.773, 2, katyperry
0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 3, 0, 1, 2, 1, 3, 7.750, 3.065, 4, katyperry
